0.004436355,1.28E-07,-3.01E-07,0.176096021,-1.95353E-05,0.000131843,62.83185307,0.98
0.010134887,4.10E-07,-4.86E-07,0.454840421,-2.99973E-05,0.000343627,62.83185307,0.98
0.016639631,7.14E-07,8.74E-08,0.812889771,1.75437E-05,0.000612676,62.83185307,0.98
0.023699879,9.67E-07,2.11706E-06,1.221594889,0.000167577,0.000886419,62.83185307,0.98
0.03139832,1.518E-06,6.10658E-06,1.665203322,0.000430815,0.001099725,62.83185307,0.98
0.039454313,3.1194E-06,1.2277E-05,2.148910647,0.000787553,0.001194347,62.83185307,0.98
0.047533652,6.65254E-06,2.04137E-05,2.655083623,0.001164606,0.00111295,62.83185307,0.98
0.055823305,1.28617E-05,2.94615E-05,3.162723436,0.001455867,0.000858772,62.83185307,0.98
0.064331714,2.19532E-05,3.82113E-05,3.683577702,0.001592428,0.000487252,62.83185307,0.98
0.072705407,3.35484E-05,4.53833E-05,4.218176826,0.001526772,8.73748E-05,62.83185307,0.98
0.08118876,4.62514E-05,4.95813E-05,4.744311474,0.001269118,-0.000216692,62.83185307,0.98
0.089805902,5.8702E-05,5.08899E-05,5.277336288,0.000889133,-0.000352158,62.83185307,0.98
0.098244383,6.94986E-05,4.9818E-05,5.818767258,0.000486525,-0.000274964,62.83185307,0.98
0.106795169,7.71289E-05,4.7483E-05,6.348972685,0.000188461,-3.82794E-06,62.83185307,0.98
0.115423531,8.18929E-05,4.56292E-05,6.886234389,6.5332E-05,0.000386816,62.83185307,0.98
0.123870261,8.43004E-05,4.57269E-05,7.428370342,0.000159059,0.000790818,62.83185307,0.98
0.132467382,8.5487E-05,4.88496E-05,7.959094058,0.000443155,0.001082947,62.83185307,0.98
0.141093172,8.73349E-05,5.50009E-05,8.499267082,0.000841824,0.001196701,62.83185307,0.98
0.149544452,9.12721E-05,6.35849E-05,9.041241472,0.001243155,0.001091472,62.83185307,0.98
0.158196041,9.82143E-05,7.30771E-05,9.572251061,0.001525158,0.000801046,62.83185307,0.98
0.166819629,0.000108265,8.20714E-05,10.11584645,0.00162524,0.000402043,62.83185307,0.98
0.175273902,0.000120683,8.88918E-05,10.65768243,0.001504038,1.29133E-05,62.83185307,0.98
0.183981705,0.000133812,9.25051E-05,11.18888005,0.001203369,-0.000248467,62.83185307,0.98
0.192603834,0.000146493,9.33949E-05,11.73600746,0.000800475,-0.00032345,62.83185307,0.98
0.201063272,0.000156803,9.19794E-05,12.27775181,0.000420672,-0.000174919,62.83185307,0.98
0.209836219,0.000163828,8.98578E-05,12.80927399,0.000177149,0.000147003,62.83185307,0.98
0.21847005,0.000168369,8.87117E-05,13.36049452,0.00012429,0.000565273,62.83185307,0.98
0.226954504,0.000170616,9.00393E-05,13.90297409,0.00029644,0.000946833,62.83185307,0.98
0.235830204,0.000172282,9.45538E-05,14.43606808,0.000635393,0.001183422,62.83185307,0.98
0.244502969,0.000175258,0.000102026,14.99374477,0.00106434,0.001225313,62.83185307,0.98
0.253042959,0.000180809,0.0001116,15.53867067,0.001440184,0.001040539,62.83185307,0.98
0.261967007,0.000189564,0.000121477,16.07525403,0.001660309,0.000696706,62.83185307,0.98
0.270640477,0.000201456,0.00013049,16.63596852,0.001677924,0.00027635,62.83185307,0.98
0.279217649,0.000215189,0.000136544,17.1809387,0.001471395,-7.25357E-05,62.83185307,0.98
0.288052568,0.000229017,0.000139335,17.71985833,0.001116178,-0.000255525,62.83185307,0.98
0.296645216,0.000241801,0.000139597,18.27497263,0.000704779,-0.00022705,62.83185307,0.98
0.305208284,0.000251451,0.000138072,18.81486467,0.000379402,1.57835E-05,62.83185307,0.98
0.313953696,0.000257978,0.000136685,19.35289806,0.000224829,0.000396052,62.83185307,0.98
0.322480711,0.000262154,0.000137014,19.90238854,0.000284887,0.000816402,62.83185307,0.98
0.33104497,0.000264736,0.000140317,20.4381567,0.000549982,0.001140462,62.83185307,0.98
0.339734906,0.000267715,0.000146776,20.97626495,0.000943595,0.001291174,62.83185307,0.98
0.348226138,0.000272662,0.000155884,21.52226972,0.001363582,0.001226022,62.83185307,0.98
0.356815846,0.000280572,0.000166216,22.05578959,0.001678738,0.000963361,62.83185307,0.98
0.365472157,0.000291697,0.000176254,22.59549683,0.001817777,0.000580013,62.83185307,0.98
0.373940312,0.000305464,0.000184472,23.1393889,0.001738826,0.000183927,62.83185307,0.98
0.382559566,0.000320243,0.000189545,23.67145879,0.001468948,-9.89626E-05,62.83185307,0.98
0.391189859,0.00033477,0.000191798,24.21302244,0.001085435,-0.000201732,62.83185307,0.98
0.39963846,0.000347356,0.000191709,24.75527978,0.000701778,-8.40637E-05,62.83185307,0.98
0.408287677,0.000356725,0.000190638,25.28612099,0.000439256,0.000218257,62.83185307,0.98
0.416903284,0.000363524,0.000190368,25.82956734,0.000360282,0.00062859,62.83185307,0.98
0.425349582,0.000368066,0.000192349,26.37090192,0.000503038,0.001027809,62.83185307,0.98
0.434053653,0.000371746,0.000197459,26.90159844,0.000824526,0.001298612,62.83185307,0.98
0.442675789,0.000376559,0.000205638,27.44849136,0.00124857,0.001383623,62.83185307,0.98
0.45114289,0.00038376,0.000216124,27.99023619,0.001649191,0.001245664,62.83185307,0.98
0.459936522,0.000394103,0.000227241,28.52223982,0.001913376,0.00093486,62.83185307,0.98
0.468582414,0.000407765,0.000237824,29.07476002,0.001987896,0.000528718,62.83185307,0.98
0.477081354,0.000423626,0.00024587,29.61799743,0.001837031,0.000161143,62.83185307,0.98
0.485985295,0.000439943,0.000250673,30.15200159,0.0015201,-5.99569E-05,62.83185307,0.98
0.494666618,0.000455988,0.000253073,30.71145265,0.001115616,-8.42279E-05,62.83185307,0.98
0.503209746,0.000469185,0.000253261,31.2569163,0.000767415,0.000118974,62.83185307,0.98
0.512116657,0.000479092,0.000253147,31.79369682,0.000577327,0.000480011,62.83185307,0.98
0.520773893,0.000486905,0.000254487,32.35333457,0.000592856,0.000915661,62.83185307,0.98
0.529340826,0.000492612,0.000258652,32.89728474,0.000831007,0.001277765,62.83185307,0.98
0.538164596,0.000498292,0.000266093,33.435561,0.001216466,0.001473616,62.83185307,0.98
0.546754063,0.000505867,0.000276487,33.98997486,0.00165789,0.001458939,62.83185307,0.98
0.555328163,0.000516297,0.000288499,34.52966697,0.002012214,0.00123095,62.83185307,0.98
0.564074604,0.000530048,0.000300475,35.06839354,0.00219607,0.000866695,62.83185307,0.98
0.572603278,0.000546833,0.000311076,35.61794866,0.002165919,0.000465022,62.83185307,0.98
0.58118118,0.000564948,0.000318576,36.15382108,0.001931463,0.000161179,62.83185307,0.98
